"","I.13.12_data$Y","x1","x2","x3"
"3",7.96764471280119,1.84067886857926,1.30731597935209,-0.43269572016589
"206",15.0568861801971,1.54880451889649,1.08863545280072,-0.126101891573538
"342",-7.92711875579459,0.785445915884409,0.905152309143516,0.0823040837014318
"549",0.352369241297364,1.59773202322511,0.447737029938943,1.97072873920723
"693",0.198781848613014,1.09055411445733,0.311102770822012,2.4148923705605
"755",6.34972132314817,0.922175737683296,1.36748949968407,-0.247819014727582
"805",9.24887596746317,1.2915443200349,3.41932629871804,-0.91382537565714
"868",-57.4192782337053,0.36761495411812,0.983267521595511,0.00625578405251055
"891",5.04911026117475,0.449948433272372,1.55915326209254,-0.161363311968456
"970",10.2414468057956,2.51259240802799,1.19878302424712,-0.416639798417098
"1007",-0.471451553208375,1.95580432888698,0.722840090277738,0.749917663006827
"1028",0.14857898860575,0.931297357896908,0.314625915750918,2.02871741289583
"1132",5.43812235597466,0.471623822245702,2.58784836036724,-0.289378282101776
"1172",6.50261802847276,1.13888066470407,2.1746385281425,-0.615170333094675
"1180",10.4076319121252,3.94199691267874,1.409612949285,-1.14548676804774
"1200",10.7469592229917,0.795398955501961,1.12955105679851,-0.0912263103482634
"1272",-2.04594513333528,1.12364559865213,0.788119010934751,0.302085265674346
"1404",-0.0546407446701699,0.923551588831078,0.507675547718415,0.89562523184048
"1507",0.342079587612059,1.61569511058425,0.277939640206604,4.19741995779259
"1558",0.107069279167683,1.54464929703628,0.576052393259917,1.13678960523962
"1601",0.417876549159054,1.74115935427505,0.445271368439881,2.16917370930287
"1619",5.27659045008153,0.608668920452171,1.57233808548381,-0.221558205478373
"1809",6.48554210330103,1.09345403682782,2.23288104864882,-0.603748578720454
"1839",5.60193476834092,0.353375786268305,1.36260559454216,-0.0940375098927112
"2028",0.321088041282768,1.73728127754716,0.22085860948314,6.12875247867723
"2179",-2.92705353907786,0.799229560804264,0.814561985262557,0.18194753223998
"2238",13.4909410230942,0.698395347070483,1.09404847892111,-0.0600366632220278
"2343",11.8690970609587,2.88541584956995,2.64052454780587,-1.79267242025112
"2456",0.129540025403752,0.852407168375103,0.247189112967555,2.59599376701312
"2498",-0.446486196617144,0.609520583720927,0.579767213476258,0.441798927891792
"2583",-7.96099797651189,0.893330227758851,0.906340734929573,0.0923147877752543
"2783",8.87403849709018,2.90753791098918,1.54860608672142,-1.03001854959704
"2854",-0.397289682272739,1.41597682843132,0.667866825024164,0.704171643354335
"2871",7.58851065213242,1.81137449350477,1.980892666321,-0.896951150785785
"2900",-0.296257079750405,1.5353501294046,0.664558470871398,0.774981010293889
"3056",157.735641060933,0.617851582504031,1.00644714736144,-0.00395786327215035
"3219",16.792959650778,0.384885133175271,1.06987482527634,-0.0251373158772446
"3448",10.8556572626365,2.66772139578709,2.50610438089014,-1.60323205682367
"3482",-0.333703622948216,0.474109488486483,0.525791774377994,0.427596303787178
"3510",5.97357891605439,0.762830229211613,1.39875372433051,-0.217466012521696
"3543",-0.583093665646407,0.807652894494192,0.633451884532546,0.467349855067753
"3572",0.376990738332228,1.86471663137216,0.537848607656741,1.60227501799962
"3584",0.537444721683114,2.46191641703267,0.613227003661726,1.55277374229164
"3595",-0.00975575200583875,0.54340020584366,0.363164169913483,0.952893346389519
"3618",-49.5688732676512,1.0272485844501,0.980973237862705,0.0199243095711653
"3746",5.76390817327522,0.918330685992086,1.91139695050796,-0.437880674942294
"3882",-0.158841869820201,1.28132156810611,0.606779171129878,0.830355346775745
"3898",13.0914343677223,4.04920351983531,2.23425973754643,-2.23687908333896
"3917",-0.233486169156215,0.995148811352985,0.582620413166,0.712908079316666
"3974",-4.25672345737979,0.515165471060348,0.847099945717839,0.0929864638613251
"4005",7.24167674376315,0.814715310017584,1.2518996163594,-0.163932052820952
"4034",0.0696851499664773,0.900484093042637,0.424008076553293,1.22325869120468
"4048",1.05349504701175,3.63925553771668,0.336307701841753,7.18195229602215
"4108",10.7677254904063,0.987261409824215,1.13304839439481,-0.11592933371149
"4210",5.69254653309423,0.650765570021705,1.42831420329028,-0.195147633490236
"4300",6.70399676135874,0.88598135001275,2.71530207174518,-0.559689347648788
"4321",-61.3088582269369,2.14715423426408,0.984711326135369,0.0333368165404974
"4365",0.143658686828269,0.903299888812387,0.262114499199282,2.54290355117977
"4402",-3.8187942679683,0.542081867008106,0.836291665189475,0.106115274697579
"4403",4.77362848990681,0.379569757896147,2.03504585897728,-0.19305319551907
"4514",0.104602264017051,0.832768723909285,0.346951027125536,1.56747989564003
"4579",-3.0469712586111,0.901353243346266,0.821726667454389,0.195548292219752
"4840",-202.546130862273,1.16718052594398,0.995138616891985,0.00570183047518468
"4896",-8.52234471391484,1.97920608866095,0.918424079315599,0.175796304281356
"4899",6.67351192066299,1.00232024017815,1.33279831892311,-0.250278295086251
"5129",4.8202177198091,0.334802425942933,1.58808272067044,-0.123980645953041
"5187",10.4119930887625,2.50009321186107,2.4983939997795,-1.49941309011817
"5262",-0.305782751770904,1.13381570071998,0.619407929965201,0.69666732326016
"5421",7.13432803046043,1.32927205002112,1.32911413013381,-0.329153234124332
"5515",7.24392802701048,0.50411582135251,3.92384160298642,-0.375640752183349
"5663",-0.757904049792571,1.9219659747026,0.746054270123045,0.6542085097429
"5729",-2.57324909780796,1.58084331592605,0.824605287323556,0.336247612579923
"5760",-12.9520267101894,1.78271926915526,0.939638225714764,0.11452077533014
"5832",-0.0965045915162757,0.420171671375287,0.398449842805357,0.634344170360258
"5895",-501.698003801259,2.76127813078313,0.998025478651689,0.00546298940706512
"5899",-2.16221856682748,0.646284231786772,0.774648395433185,0.188009411105715
"5900",0.124210414824618,0.985682358688665,0.404184144354619,1.45301389512543
"6021",9.36573280679654,1.03374565482211,1.16687215197838,-0.147833986547706
"6081",9.56172337842689,1.62694735316545,3.07580698599298,-1.09799759767869
"6098",9.32764486839271,3.05669621837261,1.70133177947055,-1.26004711367897
"6322",6.92560966827269,1.03601126943569,1.30616148464754,-0.242838846566974
"6391",-1.43111748645911,1.417311019852,0.766583559590001,0.431555945948878
"6456",0.296628529976729,1.56148456596365,0.48819999803686,1.63696806050636
"6498",5.92675401564619,0.935351107604975,1.48898823118968,-0.307172128072247
"6628",-2.44009559283486,0.593898837403633,0.786983287424394,0.160753576305584
"6644",-1.96308718702385,1.80920885460311,0.809005489394081,0.427128077990695
"6807",6.10011518082548,1.15280121704204,1.74832831460854,-0.493427798783264
"6817",26.759836444451,1.83575211373624,1.04386021152774,-0.0771333892525088
"7058",-7.08051811910391,0.36516739739667,0.892460116048604,0.0440020330687053
"7299",4.94594123134235,0.470517094070865,1.67316010665331,-0.189302467807749
"7628",-0.921049439419259,3.5212683700105,0.822719748288438,0.758765477889765
"7658",5.60739538804964,0.667775927677345,1.46048163236579,-0.210545988677265
"7882",4.66873148952188,0.242974632368241,2.36002454623983,-0.140020350492077
"8042",-2.99673482110481,3.28636476660661,0.870608454612378,0.488426012412186
"8185",8.2138791138027,0.720789852090084,1.19381439748225,-0.117019405352111
"8259",22.2692058086706,0.724418965405575,1.05139761467589,-0.0354132502567097
"8514",0.404709213662822,1.75993439089595,0.476701982999446,1.9319621265515
"8698",-1.24349497294256,0.656963977429648,0.707199935180663,0.272001007927454
"8730",9.46186268521975,2.65240953324807,2.05800880072926,-1.36358631135117
"9004",6.4881648855398,0.231491773270457,1.25351976670255,-0.0468183605173349
"9012",4.60409633310489,0.30762756436861,1.79857672440147,-0.1365881195704
"9027",29.8400456111921,1.50456807403702,1.03810971373999,-0.0552337174433215
"9078",0.433083366422008,1.95322044134839,0.532788652416938,1.71281191967848
"9177",-0.075860674261107,0.909889644964906,0.513970211623618,0.860426269046121
"9216",17.684157844374,0.922248928774537,1.06835025789052,-0.0590030766178298
"9231",0.154624997417012,1.20433470595099,0.465950698224166,1.38034798803564
"9490",-0.0562787253696072,0.804931496384289,0.479772117401759,0.872805635868111
"9547",14.1274626150099,3.63225141810786,2.7074977532616,-2.29069853455246
"9554",0.0583571630508203,0.926198226551629,0.442703942658396,1.16594086981579
"9565",5.96324826060136,0.824911930694789,1.42238166999253,-0.24496074874577
"9625",-1.91916198749926,1.85371179116116,0.808682311830433,0.438550280164882
"9705",-8.62458584938559,1.08342806243727,0.913249227848366,0.102916288479783
"9744",0.241639323034961,2.72287530549399,0.704115206316234,1.14421246802455
"9788",10.8173974821946,1.51661528736634,3.75689968914179,-1.1129272965079
"9815",16.3994112169769,1.05389882646742,1.07581619781359,-0.0742716107689717
"9921",0.447408658894564,1.81746620218302,0.349463108260179,3.38327218542926
"10089",-5.49150551728949,1.23300375979704,0.881804778191166,0.165269180304605
"10156",-1.17464466255391,0.603987687282133,0.696167675619638,0.263601700209237
"10280",6.91524959200384,1.65483354838357,1.59431923847371,-0.616877342092169
"10286",1.14117569053356,3.92284535217439,0.333418360404427,7.84268953743424
"10408",8.35513653217135,2.56656460582621,1.48976855755728,-0.843770422255497
"10533",138.350320115821,1.24081583153511,1.007402312584,-0.00911741667600488
"10703",7.5774530995189,1.72037709951819,1.34153253885578,-0.437980251369037
"10846",8.11370021554613,1.8083369803299,2.24766605260977,-1.00379709851328
"10887",-2.60183721257586,1.14198960901629,0.81283659285724,0.262954040238019
"11023",0.291775961843373,1.39197089952619,0.308448599878676,3.1208422566162
"11177",19.0052662597285,1.02376873335727,1.06307617750181,-0.0607439238247197
"11246",0.519235564070204,1.96041748526958,0.417459896399605,2.73564434528531
"11494",7.7595908962378,1.99581540197065,1.87475130531107,-0.931239318563417
"11912",132.123193604794,0.316693729001541,1.00770437656433,-0.00242127334219536
"11996",-1.68706633121492,0.968335322732806,0.761055917372345,0.304022332767887
"12017",5.36356199521869,0.56624695305039,1.49427773556344,-0.187303374106629
"12094",4.99541266325757,0.481305495365741,1.63633363747006,-0.18716896700476
"12592",-1.56686236641651,2.74721169132451,0.823039038605686,0.590675775081185
"12857",772.085819308723,1.68561109534183,1.00130141108481,-0.00219082180437972
"13055",-0.101179129143529,1.09808345166573,0.561096903687554,0.858946509556793
"13073",0.289288262531821,1.38419503578436,0.393761871786727,2.13111493951483
"13129",8.42312839859759,1.32314063180139,2.97763938325785,-0.87878170800393
"13173",10.276140153073,3.71140146631684,1.33468045626896,-0.930659867168916
"13261",5.3130161225613,0.586790105287218,1.53079537692913,-0.203466433076791
"13325",-0.110728902487483,1.02387886206848,0.550561554213121,0.835820301873027
"13398",8.12399377263359,2.21206875475647,1.85283532922203,-1.01818567196504
"13510",-38.323169358181,0.842222047887794,0.975681283333182,0.0209922642803599
"13542",27.8818933847336,0.574452054554741,1.03961168721984,-0.0218879947075912
"13628",5.72473911663899,0.845462979761316,2.03832085693558,-0.430678929995771
"13633",11.4270954979589,1.20116130149372,1.12580159857073,-0.134222594870222
"13648",0.602910139258343,2.22989173788255,0.513641317122316,2.11144853897748
"13669",0.782455457719677,2.73293128777692,0.360854013676945,4.84057817642314
"13670",8.4000015726349,1.63745590576393,1.24255212590406,-0.319639235036704
"13753",8.011271139705,1.16564581758695,1.23001788326769,-0.217980069435168
"13979",6.94347868810657,1.33740538749208,2.18029474877421,-0.723999613688339
"14139",7.66985369621384,2.00963162427592,1.41443437038954,-0.588829311813402
"14221",7.48564637708313,0.994476281924009,1.25053315599599,-0.19923444674695
"14314",-0.534052051828505,0.618324970227669,0.601085690650111,0.41035526596114
"14387",5.26415480685816,0.391202337884901,1.44318543128493,-0.12013368003641
"14411",-0.0110843080801536,1.13684944030895,0.536502672657796,0.982151075899249
"14426",5.54555983269959,0.641908184126002,1.46851855049682,-0.204795432701218
"14429",-0.397392136176013,0.732763760670855,0.585348263351129,0.519078615141058
"14491",21.4124988439721,0.992267323276948,1.05461069221097,-0.051382378144561
"14543",11.5165837994316,2.78641699274878,1.1636524507419,-0.391872993832042
"14553",5.75020219275951,0.952013735638241,1.7545667225211,-0.40942181056724
"14684",-0.0664915264556796,1.81459084088416,0.65703971224418,0.947176533398677
"14732",-0.0983409256711876,0.442278173508343,0.406290091937126,0.646299131932782
"14861",5.6067301666485,0.486440567633654,2.7044731579427,-0.306575381615801
"15178",-0.353710879763337,0.289187658895596,0.499373461883374,0.289913316564598
"15383",0.163685381722832,1.05163700674103,0.385300892693948,1.6777545588694
"15495",5.13906621828957,0.561340669768667,2.02784501359708,-0.284524312500348
"15526",12.0119553987016,2.9534170438116,1.15515558004779,-0.396690404712986
"15617",6.83047041265978,1.20528487034399,2.29322211888326,-0.679699119003456
"15626",0.464910619088616,1.99046672893206,0.296192355617362,4.72971591988505
"15831",-9.32638278031875,0.701532489233108,0.915858528659706,0.0644509757674866
"15838",0.114398788101504,0.798178640886518,0.281500368272959,2.03726575225387
"15852",-11.3090418567794,0.992062406169595,0.929380656252484,0.0753822404296366
"15962",0.0601990840200743,3.43532669737354,0.770494616003914,1.02327252709669
"15978",0.195591102203196,1.08604132817891,0.33179670445754,2.18717179777572
"16027",-14.9539667605034,0.758245662440646,0.943221764044706,0.0456434030418453
"16088",5.33791478123418,0.567004964146602,1.50526602001816,-0.190324060833737
"16265",0.0630967114957093,0.89255097073167,0.426845407550837,1.19848938004303
"16315",0.126557915989325,1.18377289764376,0.479055645716036,1.2872822046803
"16422",0.574550068014945,2.14235999662957,0.495916227807578,2.17764381954083
"16462",0.0874786317148754,1.43230755328154,0.56068817043562,1.12224527805201
"16513",7.82792694583054,0.706839512067856,3.79036889248697,-0.520356472522838
"16638",-0.130902028244137,0.602454254590403,0.468595094112043,0.683206355519088
"16743",-356.699007551158,1.51089443915057,0.997223787167326,0.00420624195367401
"16797",-1.41847097179128,1.34467524181752,0.76222398648516,0.419471866722337
"17064",5.68832020645936,0.903861662139521,1.63378935645327,-0.350631431712704
"17205",0.104825941702391,0.752461930050482,0.247830877690969,2.28372927042115
"17254",-0.538677947366662,1.18551121085161,0.666031925545092,0.594450327600719
